Timestamp,Voltage_kV,Current_A,Frequency_Hz,External_Context,Network_Latency_ms,Ground_Truth_State
2026-03-01 10:00:00,133.4769331599908,433.67855382915735,49.930528686891094,Clear,23.051080847946114,None
2026-03-01 10:15:00,132.34273656237994,390.8223147426212,49.95907175618869,Clear,20.784864804842172,None
2026-03-01 10:30:00,131.76870343522353,421.5736166686259,49.94759116020654,Clear,17.067343652180323,None
2026-03-01 10:45:00,131.39779260882142,399.22983060998587,50.01523548720337,Clear,21.121082021453965,None
2026-03-01 11:00:00,129.04295601926515,396.5474540011836,49.91775800676178,Clear,23.57304895318309,None
2026-03-01 11:15:00,130.5603115832106,417.67319874973344,50.112103066732445,Clear,9.75029360711261,None
2026-03-01 11:30:00,131.07872245808042,413.0464575682684,50.00002070649182,Clear,25.79537032477949,None
2026-03-01 11:45:00,134.11424445243784,368.472156860315,49.999069967886136,Clear,18.31872630659464,None
2026-03-01 12:00:00,132.68723657913694,429.5308069945179,49.96721052834871,Clear,22.12744966620115,None
2026-03-01 12:15:00,128.47391968927454,427.60182708294906,50.0155190683859,Clear,25.98623461822614,None
2026-03-01 12:30:00,132.64816793878958,387.48874596980943,50.08250982646676,Clear,13.14163151384767,None
2026-03-01 12:45:00,131.22983543916737,407.9160706687482,49.91328697842891,Clear,16.452794987862266,None
2026-03-01 13:00:00,130.64615599938807,409.8806037256548,49.93418835109247,Clear,18.557256520621475,None
2026-03-01 13:15:00,133.22335257768174,405.21347531647814,49.96962739712233,Clear,16.081232394377857,None
2026-03-01 13:30:00,134.0619990449919,388.9938969230916,49.865412907652676,Clear,28.67468287918404,None
2026-03-01 13:45:00,133.8625602382324,386.567532641239,49.91807421402785,Clear,15.716139530866037,None
2026-03-01 14:00:00,130.3215649535547,399.4889185801711,49.95237791264553,Clear,17.222266102565666,None
2026-03-01 14:15:00,131.38157524829757,423.4545803851873,50.08743891807127,Clear,21.021945158014884,None
2026-03-01 14:30:00,132.66252686280714,410.87200309188864,50.026256132900194,Clear,13.989252369619557,None
2026-03-01 14:45:00,133.95109025424472,392.5877133582779,50.019358991136755,Clear,18.02159644121868,None
2026-03-01 15:00:00,131.04165152430943,415.4339742129669,50.0850897962168,Clear,21.587266306250875,None
2026-03-01 15:15:00,131.62868204667237,343.0291475873985,49.98626282116006,Clear,18.335697978087445,None
2026-03-01 15:30:00,129.78733005198794,422.9753140074421,50.03904648499289,Clear,19.53306570550026,None
2026-03-01 15:45:00,129.60758675183865,365.205724424438,49.98967782470675,Clear,17.353339437758144,None
2026-03-01 16:00:00,133.62505164478839,392.75118117193733,50.02653623493996,Clear,12.427648454096165,None
2026-03-01 16:15:00,134.71248005714165,377.6066021074771,49.94172413423884,Clear,21.607966056696192,None
2026-03-01 16:30:00,131.85597975683933,374.10637048558186,49.75611828417236,Clear,28.774665358236206,None
2026-03-01 16:45:00,134.00706579578406,423.2165357475704,49.98657208378137,Clear,20.09200815391719,None
2026-03-01 17:00:00,132.72327205009526,390.6459759737622,50.142274813609994,Clear,21.126320586237746,None
2026-03-01 17:15:00,130.70976049078976,406.9300776346143,50.09262154022416,Clear,23.463613775584296,None
2026-03-01 17:30:00,132.72279121101684,399.0615884224163,50.096539748459115,Clear,13.653347517266504,None
2026-03-01 17:45:00,135.07607313293192,409.5408165444624,50.123613072180625,Clear,28.512573290648028,None
2026-03-01 18:00:00,131.9283479217801,401.5364378212051,50.008865759096146,Clear,21.01164398211401,None
2026-03-01 18:15:00,135.12928731162802,374.3401555162286,50.01973157074056,Clear,28.159284495445544,None
2026-03-01 18:30:00,126.76050979182051,419.9253363889428,49.938234810456564,Clear,16.334835022380055,None
2026-03-01 18:45:00,133.64380500875043,390.1248683367738,49.9683927143973,Clear,29.090309612789124,None
2026-03-01 19:00:00,132.17409413647636,368.86836202680496,50.06157711497711,Clear,23.875777470173915,None
2026-03-01 19:15:00,131.40198529906826,391.43769678068173,50.120388443716884,Clear,22.765200429261792,None
2026-03-01 19:30:00,132.18352155307102,430.0151958126862,49.9860553724319,Clear,21.17012227176574,None
2026-03-01 19:45:00,128.0248621707982,417.00443484226986,49.95498107351486,Clear,18.757356909627752,None
2026-03-01 20:00:00,131.560656224325,393.0269573118428,50.00005279588566,Clear,26.00265829236936,None
2026-03-01 20:15:00,132.7142251430235,393.0148459136314,50.060120674892914,Clear,20.701799349240236,None
2026-03-01 20:30:00,134.95578808948304,393.56729897565236,49.855614518386645,Clear,10.164651482064238,None
2026-03-01 20:45:00,130.96345956345272,441.5349596712168,49.770381904686275,Clear,14.414067691464988,None
2026-03-01 21:00:00,130.3830127942136,407.63870904463107,49.94494631505084,Clear,19.070771239036265,None
2026-03-01 21:15:00,130.99648591283093,408.6008329438214,49.87792875740858,Clear,21.549994915827774,None
2026-03-01 21:30:00,133.83080423540414,420.60566908063686,49.94918598023527,Clear,19.71705755550052,None
2026-03-01 21:45:00,132.65750221931938,404.77578318053025,49.98522196811825,Clear,26.094853948968314,None
2026-03-01 22:00:00,130.94047959246592,394.81915708358594,49.9546751590977,Clear,10.244490679806876,None
2026-03-01 22:15:00,133.0265348662267,396.0730030183004,50.145246753447076,Clear,20.717939682525802,None
2026-03-01 22:30:00,132.1941550986961,398.5679748117187,50.03267447646023,Clear,10.910103873064227,None
2026-03-01 22:45:00,133.9372899810658,399.25555526980315,50.03004743596108,Clear,23.79856147742084,None
2026-03-01 23:00:00,130.5958938122453,414.5525908727396,50.06222071440434,Clear,19.527706427789987,None
2026-03-01 23:15:00,131.34467570680445,401.038917716146,49.886116688221925,Clear,22.09804986012059,None
2026-03-01 23:30:00,131.2157836937357,414.65280154431156,50.103911178742024,Clear,15.680585197051169,None
2026-03-01 23:45:00,129.07297010373577,398.38566839782834,49.99242357134646,Clear,26.397324658288756,None
2026-03-02 00:00:00,132.59224055412915,401.5727038063218,50.06704806172412,Clear,25.208623320294258,None
2026-03-02 00:15:00,132.52211054435978,360.03598630935784,49.89281427669599,Clear,22.917721515059437,None
2026-03-02 00:30:00,132.01022691328492,418.3265534940496,49.8446241233984,Clear,19.352413765682797,None
2026-03-02 00:45:00,131.5308257332497,406.92976951795987,50.0817889658025,Clear,22.899286426475662,None
2026-03-02 01:00:00,129.16925851589917,419.96020219719304,50.03764095260975,Clear,16.465537160063256,None
2026-03-02 01:15:00,131.1587093544693,342.0748924361262,49.909794844564246,Clear,24.27777829510356,None
2026-03-02 01:30:00,131.31457096694646,441.76749409561455,49.91303369187253,Clear,28.247404471619603,None
2026-03-02 01:45:00,130.39544546155676,397.20820743689654,50.112543478441474,Clear,25.35305279989593,None
2026-03-02 02:00:00,131.67742857666798,422.1636563347503,49.88105881071327,Clear,16.351987650962954,None
2026-03-02 02:15:00,132.80810171362907,379.2018814574894,50.164267295325594,Clear,21.807086586365514,None
2026-03-02 02:30:00,135.77237180242105,412.2554781012514,49.909937926535214,Clear,13.534292281206762,None
2026-03-02 02:45:00,132.34915562566368,378.9316887365269,50.06383919256084,Clear,22.861951555878377,None
2026-03-02 03:00:00,132.51510078144554,387.5246207860839,49.9671381524251,Clear,22.253017064312694,None
2026-03-02 03:15:00,131.85110816846768,438.28062707733574,50.06031874310823,Clear,10.65091830233918,None
2026-03-02 03:30:00,128.1624575694019,396.18635198473305,49.94558859978858,Clear,14.191080780438181,None
2026-03-02 03:45:00,131.94697224910158,404.34865746359446,49.98372070939277,Clear,18.584305516281166,None
2026-03-02 04:00:00,132.12046041988205,417.4013546137751,50.00409191753957,Clear,18.495701264295867,None
2026-03-02 04:15:00,136.92648422497058,409.9136377594521,49.89978125442185,Clear,13.952615322905974,None
2026-03-02 04:30:00,131.61527807043777,403.0083781028715,50.074082434542014,Clear,21.944893646760917,None
2026-03-02 04:45:00,132.6030946846672,407.2992200493245,49.94867864335284,Clear,21.25736804470256,None
2026-03-02 05:00:00,131.93057646058952,448.0683117047655,49.977140008466,Clear,19.028654340107405,None
2026-03-02 05:15:00,129.66264392476094,398.84762405932827,49.90056506253915,Clear,16.221042499208185,None
2026-03-02 05:30:00,134.28564562903003,404.02198093429934,49.74376663412047,Clear,25.243535632082818,None
2026-03-02 05:45:00,133.50386606537356,421.01308792015226,49.98089722373998,Clear,28.277035565441476,None
2026-03-02 06:00:00,133.5820638940861,422.11051865915965,50.24126154216129,Clear,17.582192580767316,None
2026-03-02 06:15:00,130.18122509041052,423.7406061112076,50.0784604287898,Clear,16.939165414225897,None
2026-03-02 06:30:00,134.8055886218722,412.7746044405837,49.99807396202656,Clear,22.456038327059982,None
2026-03-02 06:45:00,129.19629787441545,377.1399017453903,49.973710917079174,Clear,18.209853101265068,None
2026-03-02 07:00:00,133.17371418760055,432.66863064602194,50.00224658928121,Clear,19.30301399668383,None
2026-03-02 07:15:00,136.38091125161995,377.0730921396262,50.05471191151752,Clear,23.698265758623357,None
2026-03-02 07:30:00,130.01892734973862,406.05270930478065,49.881918718469116,Clear,10.453219562463536,None
2026-03-02 07:45:00,130.86740454079447,384.91448299961286,50.11143216946689,Clear,26.591511624263347,None
2026-03-02 08:00:00,132.19930273017528,398.71723306814016,50.07153813154412,Clear,20.363402621646706,None
2026-03-02 08:15:00,130.9930486917676,406.5752482060696,50.07181857257079,Clear,17.9425342771891,None
2026-03-02 08:30:00,128.89867313786775,406.4271443090055,50.043847573880974,Clear,19.553829228892756,None
2026-03-02 08:45:00,132.13712594961206,408.4384150847057,50.0019616657694,Clear,19.812146775102594,None
2026-03-02 09:00:00,129.87539257254778,432.2742253811729,50.06728612359668,Clear,11.343993482775373,None
2026-03-02 09:15:00,132.94718486127036,409.0706860302796,50.05918141337414,Clear,27.47469113726618,None
2026-03-02 09:30:00,130.1611515315324,395.11686729418705,49.9645959289059,Clear,20.20662816135309,None
2026-03-02 09:45:00,135.09986881003508,419.28174336576717,49.94263982271031,Clear,22.215010652236877,None
2026-03-02 10:00:00,130.43349341532752,423.7894097784928,50.0101856295262,Clear,24.757748852870215,None
2026-03-02 10:15:00,131.35587696758864,375.44784369726017,50.15490201514952,Clear,14.894187712198498,None
2026-03-02 10:30:00,133.62703443473933,411.94800139699714,49.87608929243461,Clear,22.367359495176142,None
2026-03-02 10:45:00,129.5382713671321,414.023454846218,49.85324747342476,Clear,18.661794545506034,None
2026-03-02 11:00:00,132.45491986920825,394.04872993280014,50.01647608412365,Clear,24.23385387608247,None
2026-03-02 11:15:00,134.61428550856485,427.5141362662324,50.0050887701856,Clear,9.363862898242523,None
2026-03-02 11:30:00,128.78503353087754,396.9988882593495,50.01733416643704,Clear,19.504528498793654,None
2026-03-02 11:45:00,132.36926771706462,402.5115290694308,50.02439531979085,Clear,16.98589672108019,None
2026-03-02 12:00:00,132.51976558849685,396.5385635143226,49.97767977453652,Clear,22.161314753170778,None
2026-03-02 12:15:00,133.56364574355462,400.31158095162937,50.14898634386021,Clear,22.350220936841012,None
2026-03-02 12:30:00,129.52609857824385,378.074498262096,49.839909602152346,Clear,16.46187052588987,None
2026-03-02 12:45:00,129.35908677383145,371.1989823481141,49.91715029752198,Clear,16.43913067911978,None
2026-03-02 13:00:00,133.0438831312338,431.89010126449944,49.989674523985094,Clear,19.446673157213354,None
2026-03-02 13:15:00,132.59396934646637,383.06077303363344,49.83568111888459,Clear,15.516788863423958,None
2026-03-02 13:30:00,107.87518604424366,650.7206748817779,49.29452606916868,Lightning Storm,174.095191851052,Contextual (Lightning Storm)
2026-03-02 13:45:00,110.37026909538932,541.824334735889,49.07402308952724,Lightning Storm,158.9942491015752,Contextual (Lightning Storm)
2026-03-02 14:00:00,110.53330730428496,650.9052341070748,48.91888738922874,Lightning Storm,185.35178472645367,Contextual (Lightning Storm)
2026-03-02 14:15:00,108.79472003818962,646.8373063254178,49.084175178072854,Lightning Storm,170.45020622548955,Contextual (Lightning Storm)
2026-03-02 14:30:00,110.78467198863716,629.2922970852314,49.182381751194185,Lightning Storm,185.57498631464063,Contextual (Lightning Storm)
2026-03-02 14:45:00,102.3052694524643,575.9262907370137,49.356717932959725,Lightning Storm,265.0980976424163,Contextual (Lightning Storm)
2026-03-02 15:00:00,106.72704988902952,618.7537448747554,49.1480399718465,Lightning Storm,179.64070816117692,Contextual (Lightning Storm)
2026-03-02 15:15:00,111.20851383447248,684.4889404754791,48.91675458884147,Lightning Storm,247.95614336289023,Contextual (Lightning Storm)
2026-03-02 15:30:00,96.64368536205829,617.6247671566898,49.39134063727713,Lightning Storm,165.46538790341393,Contextual (Lightning Storm)
2026-03-02 15:45:00,107.11394694819151,649.1079886512779,49.06222289148492,Lightning Storm,215.50839547245113,Contextual (Lightning Storm)
2026-03-02 16:00:00,130.05063665954535,350.01188570252856,49.8888542043063,Clear,16.967483058921303,None
2026-03-02 16:15:00,133.5741692074849,445.81885145181485,50.0246504778432,Clear,22.279520975853515,None
2026-03-02 16:30:00,134.31719115801482,372.2085506647281,50.04982217484968,Clear,17.70454844890504,None
2026-03-02 16:45:00,130.35863536329657,367.09202506086217,50.11401490385213,Clear,16.526998154184277,None
2026-03-02 17:00:00,133.92675225848865,420.4514086401928,50.15805406865684,Clear,14.228186658835078,None
2026-03-02 17:15:00,132.82556185387298,448.79504812678545,49.89849058081721,Clear,11.240855966241405,None
2026-03-02 17:30:00,133.64412031998899,427.6854563702104,49.91891424887896,Clear,18.050381467202772,None
2026-03-02 17:45:00,135.7935859653079,411.2781824010472,49.87424221410854,Clear,20.79026744960066,None
2026-03-02 18:00:00,131.50922376799426,411.8950868333057,49.976598014089305,Clear,19.51688164992555,None
2026-03-02 18:15:00,130.49252767128502,417.06831117560614,50.04663583744463,Clear,17.920165360263205,None
2026-03-02 18:30:00,130.22097114074896,415.1785717957353,50.09873345165891,Clear,15.271269696516095,None
2026-03-02 18:45:00,130.36837943006913,405.6238284793875,49.99240489763575,Clear,23.041230958424844,None
2026-03-02 19:00:00,131.84579658117178,402.08402207903754,49.968015247674515,Clear,13.414340400267076,None
2026-03-02 19:15:00,132.68230394963328,398.7481374420096,50.01517579922488,Clear,23.880139569217377,None
2026-03-02 19:30:00,132.55338159866002,384.92070822266646,49.916485709837,Clear,14.988914905366375,None
2026-03-02 19:45:00,133.65436649807205,394.3864984626645,50.20895387216948,Clear,16.237823813234826,None
2026-03-02 20:00:00,132.0260037837558,366.14086371609227,49.839233897288196,Clear,12.666074046921615,None
2026-03-02 20:15:00,134.90706815431463,398.033207464105,50.01847405788957,Clear,17.492989265571815,None
2026-03-02 20:30:00,131.4706863335241,380.22817785698163,50.20236062192296,Clear,24.876562292389895,None
2026-03-02 20:45:00,137.44033833317923,377.9282136556846,50.000679984456,Clear,22.578140442219784,None
2026-03-02 21:00:00,133.25133469553,403.5978830230696,49.98099609649985,Clear,24.892110560140175,None
2026-03-02 21:15:00,130.28568488716743,427.84004572689196,49.964255457718956,Clear,22.61071272966968,None
2026-03-02 21:30:00,129.85821500387777,418.36633212004625,49.98196083182376,Clear,14.481650857348153,None
2026-03-02 21:45:00,132.96494483048636,368.58998792753647,50.137284847467654,Clear,18.346053878362213,None
2026-03-02 22:00:00,131.5530744293483,380.20743726859325,49.77881380886705,Clear,16.099004354412685,None
2026-03-02 22:15:00,133.42800098818418,418.8154237597643,50.15334337012963,Clear,26.6528745201952,None
2026-03-02 22:30:00,132.94647524914708,380.3502521292338,49.857604284754984,Clear,14.016056767868442,None
2026-03-02 22:45:00,131.85434217468625,395.5073370000595,49.97333476707656,Clear,24.468488446945553,None
2026-03-02 23:00:00,130.30641256386318,411.00104198049104,49.957075557970136,Clear,24.464769350543847,None
2026-03-02 23:15:00,128.97030555062827,380.6331109027273,50.058855326977074,Clear,29.148101008580436,None
2026-03-02 23:30:00,131.10697009586596,402.1075101229192,49.84018756481162,Clear,17.951567036852513,None
2026-03-02 23:45:00,133.71279758864694,373.3194901016359,50.046217266608195,Clear,23.561610797900812,None
2026-03-03 00:00:00,132.42818748826042,387.97264712097575,50.202430962328684,Clear,31.408259182694213,None
2026-03-03 00:15:00,129.50852244257604,406.39563868285074,49.86368259954072,Clear,16.911791615331516,None
2026-03-03 00:30:00,132.34636185170237,368.14012532936664,50.01897061676104,Clear,12.324798762338201,None
2026-03-03 00:45:00,132.77063475945766,408.80949475920795,49.93380178222034,Clear,10.599949830461181,None
2026-03-03 01:00:00,130.23228512759772,399.6072440214664,50.04258872061931,Clear,23.563560144306656,None
2026-03-03 01:15:00,132.30745021189105,411.049799088343,50.001914777741575,Clear,10.58424895970708,None
2026-03-03 01:30:00,132.116417436892,404.47828268129325,49.93585130909557,Clear,18.138404735310385,None
2026-03-03 01:45:00,129.71405940433874,427.2828085994769,50.04878722848711,Clear,22.186565935194803,None
2026-03-03 02:00:00,132.71557472069657,402.50449005295815,50.180434810978674,Clear,20.92587768414957,None
2026-03-03 02:15:00,133.12156905273648,391.4118891774949,49.98090962082727,Clear,22.12722432092086,None
2026-03-03 02:30:00,134.16610248635055,402.44595006064566,50.071975794214815,Clear,21.11144927900427,None
2026-03-03 02:45:00,134.1076041040698,410.86596058072774,49.870672704212886,Clear,26.394329066566968,None
2026-03-03 03:00:00,129.2446612640858,400.9772014065141,49.9043563623182,Clear,15.238418096306015,None
2026-03-03 03:15:00,130.12434992016975,400.81183382407767,50.047240627788035,Clear,16.615024307707344,None
2026-03-03 03:30:00,133.03007053441732,385.9601662438649,50.1484116028536,Clear,16.13670277364588,None
2026-03-03 03:45:00,133.02757190182442,386.74198164898104,50.035561334878565,Clear,24.150959059313053,None
2026-03-03 04:00:00,133.0300953726121,371.9478945640061,49.96869419694769,Clear,24.501992941975317,None
2026-03-03 04:15:00,139.70546298130944,434.99153486373876,49.999929140542335,Clear,22.25612659659254,None
2026-03-03 04:30:00,133.14178102138632,375.1227352921743,49.874959226603025,Clear,25.917468334449637,None
2026-03-03 04:45:00,134.2711312803612,386.1418960440819,50.06045153263554,Clear,14.109795663118096,None
2026-03-03 05:00:00,133.9080035269864,385.63185468861604,50.08823330623234,Clear,28.336120557755685,None
2026-03-03 05:15:00,133.3027825026116,417.89848753888884,49.95479096671669,Clear,27.61619310856129,None
2026-03-03 05:30:00,131.3694615107193,394.10100643415944,49.95299578522405,Clear,23.678109986228733,None
2026-03-03 05:45:00,133.51793844098654,424.95484145347467,50.026587822965205,Clear,28.9089945438553,None
2026-03-03 06:00:00,130.45434957092485,386.53018751512263,49.95632802639594,Clear,11.716883961611131,None
2026-03-03 06:15:00,131.52636278652,405.57988324447604,49.99338673853742,Clear,17.377759318686742,None
2026-03-03 06:30:00,131.02927290434178,383.29305893480483,50.20997217891665,Clear,16.32348269659024,None
2026-03-03 06:45:00,132.16374827877266,442.90298255546776,49.9752974299254,Clear,23.607396618786716,None
2026-03-03 07:00:00,136.62931713334703,376.24803161940974,49.96416598479788,Clear,14.749296301989272,None
2026-03-03 07:15:00,128.2654696148165,406.19641420454053,49.93524581943648,Clear,23.787475746687427,None
2026-03-03 07:30:00,133.37252038074902,412.67553761864195,50.07441919714999,Clear,26.852680719983567,None
2026-03-03 07:45:00,128.7745682576207,408.27598194903,49.98187758267819,Clear,23.476014500419996,None
2026-03-03 08:00:00,131.05613626842114,396.2942468224458,49.935062696167854,Clear,21.418755118307505,None
2026-03-03 08:15:00,134.17790119393473,397.4035860053315,50.1321304032273,Clear,15.060633295496254,None
2026-03-03 08:30:00,132.12856003819093,400.8762294395822,50.141960300451366,Clear,15.765745169373176,None
2026-03-03 08:45:00,129.84451044414138,397.05995996743025,49.939957643426126,Clear,26.248094526483335,None
2026-03-03 09:00:00,130.56939258148006,419.2775823358982,49.81334600486394,Clear,23.896745019526662,None
2026-03-03 09:15:00,133.35919549786936,444.21046003182704,50.100751368983694,Clear,19.80490240311228,None
2026-03-03 09:30:00,130.53926673656574,388.8501642998433,49.931537017424,Clear,17.91045227117055,None
2026-03-03 09:45:00,132.43291717916395,372.60394040841845,50.079062559916274,Clear,9.870960634443115,None
2026-03-03 10:00:00,132.09114367980763,398.2343590329749,49.802989618228814,Clear,14.645737906577807,None
2026-03-03 10:15:00,130.69679930478836,451.5941867530864,50.089259733829934,Clear,29.557095435698617,None
2026-03-03 10:30:00,136.28788817865066,383.9265086406054,49.878882807071925,Clear,13.597722144987667,None
2026-03-03 10:45:00,133.26783804463602,432.78233610888134,50.073076411906655,Clear,20.947399106105404,None
2026-03-03 11:00:00,127.94971482668478,433.5540162815288,50.00142730678364,Clear,25.03721986597599,None
2026-03-03 11:15:00,132.37290862953884,388.92823516584014,49.90460605806034,Clear,13.725386659988537,None
2026-03-03 11:30:00,130.67642707046323,411.3796615837055,49.95929636870732,Clear,20.923552373905416,None
2026-03-03 11:45:00,133.70486666959243,432.56793246257075,50.06863184569567,Clear,24.689577687553275,None
2026-03-03 12:00:00,130.4149585231346,392.41744518025024,50.010589445311524,Clear,20.06249660953625,None
2026-03-03 12:15:00,131.7705271170662,395.92839279795277,50.05844129804725,Clear,34.34201527833384,None
2026-03-03 12:30:00,133.0099745579609,388.3663817210271,50.19764405845155,Clear,11.657003705609023,None
2026-03-03 12:45:00,133.73151038834024,379.70486538614267,49.8435758388289,Clear,25.293642649419397,None
2026-03-03 13:00:00,129.59940718588845,387.01444909867985,50.161721257496865,Clear,19.135991313017676,None
2026-03-03 13:15:00,131.3309975283181,375.5211946647549,50.01043559375232,Clear,23.859600774183377,None
2026-03-03 13:30:00,131.0501093776781,400.6816693651845,49.91012159516769,Clear,22.20653575849623,None
2026-03-03 13:45:00,130.69334153485258,384.60053537882715,49.8669686374261,Clear,16.334219014450017,None
2026-03-03 14:00:00,135.5309084805622,404.67571823581494,49.981087960922295,Clear,21.1449819622967,None
2026-03-03 14:15:00,132.8099634219219,368.8820870759275,50.09216501119245,Clear,10.710492743008563,None
2026-03-03 14:30:00,129.47823209132991,406.61760464428914,49.98724508796224,Clear,23.016237502856967,None
2026-03-03 14:45:00,133.83572389410955,416.6705792321785,50.15111549302473,Clear,21.49079232995263,None
2026-03-03 15:00:00,136.24431239402526,360.1252871485709,49.85488243099484,Clear,23.19330084321551,None
2026-03-03 15:15:00,134.0649305211023,407.48113139695147,49.998791105215396,Clear,25.290591625435752,None
2026-03-03 15:30:00,128.96126006809197,424.55337984946584,49.87476065555869,Clear,21.838099201048554,None
2026-03-03 15:45:00,131.03153185426748,375.80717962617587,50.0363631882625,Clear,20.740447098991382,None
2026-03-03 16:00:00,134.53382229837325,433.45144773675406,50.08868873900973,Clear,15.59465831669354,None
2026-03-03 16:15:00,130.58466106876244,408.3803801873209,49.9579238206319,Clear,16.438896181754746,None
2026-03-03 16:30:00,132.88763885629245,385.89976288483183,49.73957861433728,Clear,25.933673100886654,None
2026-03-03 16:45:00,133.54926810685868,398.8846184468459,50.01989481467965,Clear,27.181677028529894,None
2026-03-03 17:00:00,130.14613905684382,411.1665382504344,50.04367385517335,Clear,18.80944781843973,None
2026-03-03 17:15:00,131.8809492878764,401.52010782824823,50.04042947549617,Clear,20.230013736266372,None
2026-03-03 17:30:00,125.51746531986186,410.7751198489274,50.123578219182214,Clear,15.476928125031169,None
2026-03-03 17:45:00,129.95122471733143,381.5865281384127,49.892894632035095,Clear,25.863784226337224,None
2026-03-03 18:00:00,131.49486369721367,403.3872164807216,50.068021610545046,Clear,23.32708411845889,None
2026-03-03 18:15:00,129.5044336360703,371.7257100619004,50.1192507512478,Clear,29.706087182318747,None
2026-03-03 18:30:00,135.26482260786327,397.775478773026,49.82214124159935,Clear,15.608384614101306,None
2026-03-03 18:45:00,129.13971724407872,381.9218471707042,50.0319651825919,Clear,18.109960504908916,None
2026-03-03 19:00:00,131.11991102660602,385.28940114820466,49.949582016899235,Clear,21.157229612627862,None
